Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.6/m.1/cv2/act/Mul,Mul,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.1/Add,Add,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.2/cv1/conv/Conv,Conv,1062297600,1.29%,1892736,0.23%,331968,1.28%,1x192x40x40,1x192x40x40
/model.6/m.2/cv1/act/Sigmoid,Sigmoid,19660800,0.02%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.2/cv1/act/Mul,Mul,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.2/cv2/conv/Conv,Conv,1062297600,1.29%,1892736,0.23%,331968,1.28%,1x192x40x40,1x192x40x40
/model.6/m.2/cv2/act/Sigmoid,Sigmoid,19660800,0.02%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.2/cv2/act/Mul,Mul,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.2/Add,Add,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.3/cv1/conv/Conv,Conv,1062297600,1.29%,1892736,0.23%,331968,1.28%,1x192x40x40,1x192x40x40
/model.6/m.3/cv1/act/Sigmoid,Sigmoid,19660800,0.02%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.3/cv1/act/Mul,Mul,614400,0.00%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
/model.6/m.3/cv2/conv/Conv,Conv,1062297600,1.29%,1892736,0.23%,331968,1.28%,1x192x40x40,1x192x40x40
/model.6/m.3/cv2/act/Sigmoid,Sigmoid,19660800,0.02%,1228800,0.15%,0,0.00%,1x192x40x40,1x192x40x40
