Name,Type,FLOPs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
/model.20/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.24/Mul,Mul,19200,0.00%,38400,0.06%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.24/Mul_2,Mul,19200,0.00%,38400,0.06%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.20/cv1/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.20/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.24/Add,Add,19200,0.00%,57600,0.09%,9600,0.51%,1x3x40x40x2,1x3x40x40x2
/model.24/Pow,Pow,614400,0.05%,38400,0.06%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.20/m/m.0/cv1/conv/Conv,Conv,3328000,0.25%,110720,0.18%,4160,0.22%,1x64x20x20,1x64x20x20
/model.24/Mul_1,Mul,19200,0.00%,38400,0.06%,0,0.00%,1x3x40x40x2,1x3x40x40x2
/model.24/Mul_3,Mul,19200,0.00%,57600,0.09%,9600,0.51%,1x3x40x40x2,1x3x40x40x2
/model.20/m/m.0/cv1/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.20/m/m.0/cv1/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.20/m/m.0/cv2/conv/Conv,Conv,29542400,2.18%,176256,0.28%,36928,1.95%,1x64x20x20,1x64x20x20
/model.20/m/m.0/cv2/act/Sigmoid,Sigmoid,1638400,0.12%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.20/m/m.0/cv2/act/Mul,Mul,51200,0.00%,102400,0.16%,0,0.00%,1x64x20x20,1x64x20x20
/model.20/cv3/conv/Conv,Conv,13209600,0.97%,237824,0.38%,16512,0.87%,1x128x20x20,1x128x20x20
/model.20/cv3/act/Sigmoid,Sigmoid,3276800,0.24%,204800,0.33%,0,0.00%,1x128x20x20,1x128x20x20
